Area,Name,Category,Typical Closing Time,Address,Phone,Website,Driving Distance,Google Maps Driving Link,Vibe Tags,Latitude,Longitude
Downtown_Belltown,Rendezvous,Bar / Venue,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Rendezvous+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.63,-122.3365
Downtown_Belltown,Radiator Whiskey,Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Radiator+Whiskey+Seattle&travelmode=driving,"drinks, social",47.6338,-122.3364
Downtown_Belltown,Navy Strength,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Navy+Strength+Seattle&travelmode=driving,"drinks, social",47.6349,-122.3349
Downtown_Belltown,Cyclops,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Cyclops+Seattle&travelmode=driving,"drinks, social",47.6351,-122.3331
Downtown_Belltown,Streamline Tavern,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Streamline+Tavern+Seattle&travelmode=driving,"drinks, social",47.635,-122.331
Downtown_Belltown,The Nest,Rooftop Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Nest+Seattle&travelmode=driving,"date-friendly, drinks, social, views",47.6394,-122.3312
Downtown_Belltown,Jazz Alley,Jazz Club / Restaurant,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Jazz+Alley+Seattle&travelmode=driving,"dancey, food-focused, high-energy, late-eats, late-night",47.642,-122.3305
Downtown_Belltown,Showbox Lounge,Music Venue / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Showbox+Lounge+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.6452,-122.3301
Downtown_Belltown,Ora Nightclub,Nightclub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Ora+Nightclub+Seattle&travelmode=driving,"dancey, high-energy, late-night",47.6469,-122.3289
Downtown_Belltown,Trinity Nightclub,Nightclub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Trinity+Nightclub+Seattle&travelmode=driving,"dancey, high-energy, late-night",47.645,-122.326
Downtown_Belltown,The Whiskey Bar,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Whiskey+Bar+Seattle&travelmode=driving,"drinks, social",47.6515,-122.3273
Downtown_Belltown,Zig Zag Cafe,Cocktail Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Zig+Zag+Cafe+Seattle&travelmode=driving,"date-friendly, drinks, social, upscale",47.6526,-122.3258
Downtown_Belltown,JarrBar,Wine Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=JarrBar+Seattle&travelmode=driving,"drinks, social",47.6531,-122.324
Downtown_Belltown,Foreign National,Cocktail Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Foreign+National+Seattle&travelmode=driving,"date-friendly, drinks, social, upscale",47.6578,-122.3244
Downtown_Belltown,Vons 1000 Spirits,Bar / Restaurant,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Vons+1000+Spirits+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.655,-122.321
Downtown_Belltown,Maximilien (Bar),Restaurant / Bar,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Maximilien+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.6618,-122.3224
Downtown_Belltown,The Lodge Sports Grille,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lodge+Sports+Grille+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.6608,-122.3199
Downtown_Belltown,The Rabbit Hole,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Rabbit+Hole+Seattle&travelmode=driving,"drinks, social",47.6655,-122.3203
Downtown_Belltown,Pyramid Alehouse,Brewpub,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Pyramid+Alehouse+Seattle&travelmode=driving,"drinks, social",47.6678,-122.3194
Downtown_Belltown,Diller Room,Cocktail Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Diller+Room+Seattle&travelmode=driving,"date-friendly, drinks, social, upscale",47.6683,-122.3177
Downtown_Belltown,Timbre Room,Cocktail Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Timbre+Room+Seattle&travelmode=driving,"date-friendly, drinks, social, upscale",47.6703,-122.3166
Downtown_Belltown,Rob Roy,Cocktail Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Rob+Roy+Seattle&travelmode=driving,"date-friendly, drinks, social, upscale",47.6711,-122.315
Downtown_Belltown,Rocco's Pizza,Restaurant,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Rocco's+Pizza+Seattle&travelmode=driving,"food-focused, late-eats",47.6749,-122.3149
Downtown_Belltown,Serious Pie (Late),Restaurant,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Serious+Pie+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.6733,-122.3122
Downtown_Belltown,The Alley (Downtown),Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Alley+(Downtown)+Seattle&travelmode=driving,"drinks, social",47.6759,-122.3114
Downtown_Belltown,Hooverville,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hooverville+Seattle&travelmode=driving,"drinks, social",47.6803,-122.3117
Downtown_Belltown,Pioneer Square Saloon,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Pioneer+Square+Saloon+Seattle&travelmode=driving,"drinks, social",47.6802,-122.3096
Downtown_Belltown,McCoy's Firehouse,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=McCoy's+Firehouse+Seattle&travelmode=driving,"drinks, social",47.681,-122.308
Downtown_Belltown,Elysian Fields,Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Elysian+Fields+Seattle&travelmode=driving,"drinks, social",47.6872,-122.3091
Downtown_Belltown,Owl N' Thistle (Pioneer Sq),Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Owl+N'+Thistle+(Pioneer+Sq)+Seattle&travelmode=driving,"drinks, social",47.688,-122.3075
Downtown_Belltown,Von's Cafe (Late),Cafe / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Von's+Cafe+(Late)+Seattle&travelmode=driving,"drinks, social",47.687,-122.305
Downtown_Belltown,Zog's,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Zog's+Seattle&travelmode=driving,"drinks, social",47.6905,-122.3047
Downtown_Belltown,Sluggers,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Sluggers+Seattle&travelmode=driving,"drinks, social",47.6934,-122.3042
Downtown_Belltown,Fado Irish Pub,Pub,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Fado+Irish+Pub+Seattle&travelmode=driving,"drinks, social",47.6972,-122.3041
Downtown_Belltown,Metropolitan Grill (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Metropolitan+Grill+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.6971,-122.3021
Downtown_Belltown,Shawn O'Donnell's,Pub,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Shawn+O'Donnell's+Seattle&travelmode=driving,"drinks, social",47.697,-122.3
Downtown_Belltown,Ozzie's (Downtown),Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Ozzie's+(Downtown)+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.6993,-122.2991
Downtown_Belltown,Bar Solea,Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bar+Solea+Seattle&travelmode=driving,"drinks, social",47.7037,-122.2994
Downtown_Belltown,MBar,Rooftop Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=MBar+Seattle&travelmode=driving,"date-friendly, drinks, social, views",47.7042,-122.2976
Downtown_Belltown,Art Marble 21,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Art+Marble+21+Seattle&travelmode=driving,"drinks, social",47.7089,-122.2979
Downtown_Belltown,Central Saloon (Upstairs),Bar / Music,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Central+Saloon+(Upstairs)+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.7094,-122.2962
Downtown_Belltown,Darrell's Tavern,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Darrell's+Tavern+Seattle&travelmode=driving,"drinks, social",47.7138,-122.2964
Downtown_Belltown,Von's 1000 Spirits (Back Bar),Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Von's+1000+Spirits+(Back+Bar)+Seattle&travelmode=driving,"drinks, social",47.7146,-122.2948
Downtown_Belltown,The Lodge (2nd location),Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lodge+(2nd+location)+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.7151,-122.2931
Queen Anne,Mecca Cafe,Diner / Bar,3:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Mecca+Cafe+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.635,-122.3585
Queen Anne,Streamline Tavern - Queen Anne,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Streamline+Tavern+Seattle&travelmode=driving,"drinks, social",47.6379,-122.3579
Queen Anne,Buckley's in Queen Anne,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Buckley's+in+Queen+Anne+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.6378,-122.3559
Queen Anne,Ozzie's,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Ozzie's+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.6401,-122.3551
Queen Anne,Queen Anne Beerhall,Beer Hall,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Queen+Anne+Beerhall+Seattle&travelmode=driving,"lively, social",47.6406,-122.3533
Queen Anne,Uptown Hophouse,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Uptown+Hophouse+Seattle&travelmode=driving,"drinks, social",47.6465,-122.3543
Queen Anne,The Sitting Room,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Sitting+Room+Seattle&travelmode=driving,"drinks, social",47.6488,-122.3534
Queen Anne,Targy's Tavern,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Targy's+Tavern+Seattle&travelmode=driving,"drinks, social",47.6502,-122.3521
Chinatown_ID,Purple Dot Cafe,Restaurant,3:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Purple+Dot+Cafe+Seattle&travelmode=driving,"food-focused, late-eats",47.6025,-122.3282
Chinatown_ID,Owl N' Thistle,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Owl+N'+Thistle+Seattle&travelmode=driving,"drinks, social",47.6042,-122.3271
Chinatown_ID,The Central Saloon,Bar / Music,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Central+Saloon+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.6023,-122.3242
Chinatown_ID,Jade Garden,Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Jade+Garden+Seattle&travelmode=driving,"food-focused, late-eats",47.6073,-122.3246
Chinatown_ID,Tai Tung,Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Tai+Tung+Seattle&travelmode=driving,"food-focused, late-eats",47.6084,-122.3232
Chinatown_ID,Kells Irish Pub,Pub,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Kells+Irish+Pub+Seattle&travelmode=driving,"drinks, social",47.6125,-122.3233
Chinatown_ID,Alibi Room,Pizza / Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Alibi+Room+Seattle&travelmode=driving,"drinks, social",47.613,-122.3215
Eastside,13 Coins (Bellevue),Restaurant / Lounge,Late / 24h,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=13+Coins+(Bellevue)+Seattle&travelmode=driving,"chill, date-friendly, food-focused, late-eats",47.6166,-122.2013
Eastside,Rock Bottom Bellevue,Brewpub,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Rock+Bottom+Bellevue+Seattle&travelmode=driving,"drinks, social",47.6189,-122.2004
Eastside,Lucky 7 Bar & Grill (Kirkland),Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Lucky+7+Bar+&+Grill+(Kirkland)+Seattle&travelmode=driving,"drinks, social",47.6239,-122.2009
Eastside,Forum Social House,Bar / Games,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Forum+Social+House+Seattle&travelmode=driving,"drinks, social",47.6223,-122.1981
Eastside,Bottle & Bull,Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bottle+&+Bull+Seattle&travelmode=driving,"drinks, social",47.6279,-122.1989
Eastside,Lucky 7 Bar & Grill (Renton),Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Lucky+7+Bar+&+Grill+(Renton)+Seattle&travelmode=driving,"drinks, social",47.6293,-122.1976
Eastside,The Lime Kirkland,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lime+Kirkland+Seattle&travelmode=driving,"drinks, social",47.628,-122.195
Eastside,Central Bar Kirkland,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Central+Bar+Kirkland+Seattle&travelmode=driving,"drinks, social",47.6309,-122.1944
Eastside,Side Hustle Kirkland,Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Side+Hustle+Kirkland+Seattle&travelmode=driving,"drinks, social",47.6329,-122.1934
Eastside,The Lime Bellevue,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lime+Bellevue+Seattle&travelmode=driving,"drinks, social",47.634,-122.192
Eastside,Whiskey Mile,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Whiskey+Mile+Seattle&travelmode=driving,"drinks, social",47.6396,-122.1928
Eastside,520 Bar & Grill,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=520+Bar+&+Grill+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.6425,-122.1923
Eastside,J Michael's Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=J+Michael's+Pub+Seattle&travelmode=driving,"drinks, social",47.6445,-122.1912
Eastside,Kirkland Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Kirkland+Pub+Seattle&travelmode=driving,"drinks, social",47.6456,-122.1898
Eastside,Flatstick Pub (Kirkland),Bar / Games,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Flatstick+Pub+(Kirkland)+Seattle&travelmode=driving,"drinks, games, playful, social",47.6461,-122.1881
Eastside,Postdoc Brewing (Redmond),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Postdoc+Brewing+(Redmond)+Seattle&travelmode=driving,"chill, social",47.6484,-122.1872
Eastside,Matador Redmond,Restaurant / Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Matador+Redmond+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.6525,-122.1872
Eastside,Palmers East,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Palmers+East+Seattle&travelmode=driving,"drinks, social",47.6536,-122.1858
Eastside,The Pumphouse,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Pumphouse+Seattle&travelmode=driving,"drinks, social",47.6559,-122.1849
Eastside,Bushwacker,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bushwacker+Seattle&travelmode=driving,"drinks, social",47.657,-122.1835
Eastside,Big Block Brewing (Issaquah),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Big+Block+Brewing+(Issaquah)+Seattle&travelmode=driving,"chill, social",47.6593,-122.1826
Eastside,Formula Brewing (Issaquah),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Formula+Brewing+(Issaquah)+Seattle&travelmode=driving,"chill, social",47.6607,-122.1813
Eastside,Eastside Beerworks,Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Eastside+Beerworks+Seattle&travelmode=driving,"chill, social",47.6603,-122.1791
Eastside,Tipsy Cow Redmond,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Tipsy+Cow+Redmond+Seattle&travelmode=driving,"drinks, social",47.662,-122.178
Eastside,Palmers Redmond,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Palmers+Redmond+Seattle&travelmode=driving,"drinks, social",47.6685,-122.1792
Strip Clubs,The Lusty Lady,Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lusty+Lady+Seattle&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.5942,-122.3321
Strip Clubs,Déjà Vu Showgirls Seattle,Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Déjà+Vu+Showgirls+Seattle+Seattle&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.5944,-122.3302
Strip Clubs,Little Darlings,Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Little+Darlings+Seattle&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.5985,-122.3303
Strip Clubs,Sugars Cabaret,Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Sugars+Cabaret+Seattle&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.6002,-122.3291
Strip Clubs,Rick's Cabaret Seattle,Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Rick's+Cabaret+Seattle+Seattle&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.5995,-122.3267
Strip Clubs,Club Paradise,Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Club+Paradise+Seattle&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.6039,-122.3269
Strip Clubs,Deja Vu Showgirls (SeaTac),Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Deja+Vu+Showgirls+(SeaTac)+SeaTac&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.6047,-122.3254
Strip Clubs,Little Darlings (SoDo),Strip Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Little+Darlings+(SoDo)+SoDo&travelmode=driving,"adult, dancey, high-energy, late-night, rowdy",47.6055,-122.3237
West Seattle,The Bridge,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Bridge+Seattle&travelmode=driving,"drinks, social",47.566,-122.3885
West Seattle,Easy Street Records Cafe,Cafe / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Easy+Street+Records+Cafe+Seattle&travelmode=driving,"drinks, social",47.5671,-122.3871
West Seattle,Corner Pocket,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Corner+Pocket+Seattle&travelmode=driving,"drinks, social",47.5709,-122.3869
West Seattle,Good Society Brewery,Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Good+Society+Brewery+Seattle&travelmode=driving,"chill, social",47.5699,-122.3845
West Seattle,The Alley (WS),Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Alley+(WS)+Seattle&travelmode=driving,"drinks, social",47.5752,-122.3851
West Seattle,Supreme,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Supreme+Seattle&travelmode=driving,"drinks, social",47.5751,-122.3831
West Seattle,Driftwood,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Driftwood+Seattle&travelmode=driving,"drinks, social",47.5777,-122.3824
West Seattle,Prost!,Beer Hall,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Prost!+Seattle&travelmode=driving,"lively, social",47.5788,-122.3809
West Seattle,The Skylark Cafe,Music Venue / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Skylark+Cafe+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.5838,-122.3814
West Seattle,Alki Beach bars (various),Area,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Alki+Beach+bars+(various)+Seattle&travelmode=driving,"lively, social",47.5834,-122.3792
Georgetown,Slim's Last Chance,BBQ / Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Slim's+Last+Chance+Seattle&travelmode=driving,"drinks, social",47.5433,-122.3222
Georgetown,9LB Hammer,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=9LB+Hammer+Seattle&travelmode=driving,"drinks, social",47.548,-122.3225
Georgetown,Fonda La Catrina (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Fonda+La+Catrina+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.5485,-122.3208
Georgetown,Shorty's (Georgetown),Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Shorty's+(Georgetown)+Seattle&travelmode=driving,"drinks, social",47.5502,-122.3196
Georgetown,Georgetown Liquor Company,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Georgetown+Liquor+Company+Seattle&travelmode=driving,"drinks, social",47.5534,-122.3192
Georgetown,The Mix,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Mix+Seattle&travelmode=driving,"drinks, social",47.5551,-122.3181
SoDo,Monkey Loft,Club,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Monkey+Loft+Seattle&travelmode=driving,"dancey, high-energy, late-night",47.5743,-122.3357
SoDo,The Showbox SoDo,Music Venue / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Showbox+SoDo+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.5778,-122.3354
SoDo,Hooverville (SoDo),Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hooverville+(SoDo)+Seattle&travelmode=driving,"drinks, social",47.5753,-122.3322
SoDo,Studio Seven,Nightclub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Studio+Seven+Seattle&travelmode=driving,"dancey, high-energy, late-night",47.5806,-122.3328
